time,request_rate,pods,cpu,memory,latency,prob_30s,prob_60s,action,reason,spike_desc,latency_violation,cpu_overload
137,29.859547873537696,2,27.915728724122616,22.183285239930406,69.26966923423032,0.006316935,0.018568484,HOLD,In cooldown (7s remaining),💤 LOW LOAD - 30 req/s,False,False
138,26.18800163310386,2,25.712800979862315,20.439300775724334,72.59892121445407,0.00804496,0.01471662,HOLD,In cooldown (6s remaining),💤 LOW LOAD - 26 req/s,False,False
139,21.567768158197467,2,22.94066089491848,18.2446898751438,67.82714430978058,0.024611874,0.046707198,HOLD,In cooldown (5s remaining),💤 LOW LOAD - 22 req/s,False,False
140,34.423463835317015,2,30.654078301190207,24.351145321775583,73.34697403854213,0.005297752,0.013201169,HOLD,In cooldown (4s remaining),✅ NORMAL LOAD - 34 req/s,False,False
141,26.574615978394128,2,25.944769587036475,20.62294258973721,69.06179431808454,0.0068612495,0.00972448,HOLD,In cooldown (3s remaining),💤 LOW LOAD - 27 req/s,False,False
142,22.11295367987962,2,23.26777220792777,18.50365299794282,68.42418624773619,0.013717777,0.031172957,HOLD,In cooldown (2s remaining),💤 LOW LOAD - 22 req/s,False,False
143,27.15633843819069,2,26.293803062914414,20.899260758140578,67.42982147224176,0.009364238,0.009011618,HOLD,In cooldown (1s remaining),💤 LOW LOAD - 27 req/s,False,False
144,29.051150120933773,2,27.430690072560264,21.79929630744354,68.56771837192059,0.006472419,0.009024172,HOLD,In cooldown (0s remaining),💤 LOW LOAD - 29 req/s,False,False
145,34.490099019192456,2,30.69405941151547,24.382797034116415,70.22451300260121,0.0062154434,0.0072646895,SCALE_DOWN,Low spike probability (0.01) + Low CPU (27.4%) [HIT MIN LIMIT],✅ NORMAL LOAD - 34 req/s,False,False
146,20.74153702674281,2,22.444922216045686,17.852230087702836,66.44030984639974,0.072288476,0.026057811,HOLD,In cooldown (9s remaining),💤 LOW LOAD - 21 req/s,False,False
147,34.2569976404981,2,30.55419858429886,24.272073879236597,70.50047447473031,0.0041497145,0.0076234755,HOLD,In cooldown (8s remaining),✅ NORMAL LOAD - 34 req/s,False,False
148,31.65643931934016,2,28.993863591604093,23.036808676686576,72.92492816196814,0.0038925335,0.007680372,HOLD,In cooldown (7s remaining),✅ NORMAL LOAD - 32 req/s,False,False
